n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj;source;geo_point_borne;code_insee_commune;Région
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46231*001;PUY L'EVEQUE - Rue de Dunant;Rue de Dunant 46700 PUY L'EVEQUE;46231;1.135491;44.505606;8;FR*S46*E46231*001*7;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.505606,1.135491;46231;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46201*001;MONTCUQ - Place du faubourg st Privat;Place du faubourg st Privat 46800 MONTCUQ;46201;1.211874;44.33831;4;FR*S46*E46201*001*2;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.33831,1.211874;46201;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46028*001;BETAILLE - Place publique;Place publique 46110 BETAILLE;46028;1.731682;44.94423;4;FR*S46*E46028*001*2;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.94423,1.731682;46028;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46102*001;FIGEAC - Parking Jean Jaurès;Parking Jean Jaurès 46100 FIGEAC;46102;2.029835;44.606428;8;FR*S46*E46102*001*5;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.606428,2.029835;46102;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46231*001;PUY L'EVEQUE - Rue de Dunant;Rue de Dunant 46700 PUY L'EVEQUE;46231;1.135491;44.505606;8;FR*S46*E46231*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.505606,1.135491;46231;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46088*001;DOUELLE - Place de l'Ecole;Place de l'Ecole 46140 DOUELLE;46088;1.360488;44.471189;4;FR*S46*E46088*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;44.471189,1.360488;46088;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46225*001;PRAYSSAC - Square De La Vénus;Square De La Vénus 46220 PRAYSSAC;46225;1.192468;44.502362;8;FR*S46*E46225*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.502362,1.192468;46225;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46258*001;SAINT CIRQ SOUILLAGUET - Salle Des Fêtes;Salle Des Fêtes 46300 SAINT CIRQ SOUILLAGUET;46258;1.456872;44.705464;2;FR*S46*E46258*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.705464,1.456872;46258;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46073*001;CONCOTS LE BOURG - Le bourg;Le bourg 46260 CONCOTS LE BOURG;46073;1.646001;44.400974;4;FR*S46*E46073*001*2;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.400974,1.646001;46073;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46191*001;MERCUES - Chemin Du Rouquet;Chemin Du Rouquet 46090 MERCUES;46191;1.386206;44.495255;8;FR*S46*E46191*001*6;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.495255,1.386206;46191;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46240*001;ROCAMADOUR - D673 Lieu dit L'hospitalet;D673 Lieu dit L'hospitalet 46500 RoCAMADOUR;46240;1.626287;44.805323;8;FR*S46*E46240*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.805323,1.626287;46240;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46028*001;BETAILLE - Place publique;Place publique 46110 BETAILLE;46028;1.731682;44.94423;4;FR*S46*E46028*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.94423,1.731682;46028;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46258*001;SAINT CIRQ SOUILLAGUET - Salle Des Fêtes;Salle Des Fêtes 46300 SAINT CIRQ SOUILLAGUET;46258;1.456872;44.705464;2;FR*S46*E46258*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.705464,1.456872;46258;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46073*001;CONCOTS LE BOURG - Le bourg;Le bourg 46260 CONCOTS LE BOURG;46073;1.646001;44.400974;4;FR*S46*E46073*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.400974,1.646001;46073;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46042*002;CAHORS - Allées des soupirs;Allées des soupirs 46000 CAHORS;46042;1.434081071;44.44275819;8;FR*S46*E46042*002*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.44275819,1.434081071;46042;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46331*001;SOUSCEYRAC EN QUERCY - Place des condamines;Place des condamines 46190 SOUSCEYRAC EN QUERCY;46331;2.036896;44.87261;4;FR*S46*E46331*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.87261,2.036896;46311;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46064*001;CATUS - Quai du vert;Quai du vert 46150 CATUS;46064;1.33507;44.555677;8;FR*S46*E46064*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.555677,1.33507;46064;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46148*001;LALBENQUE - Place de la Foun Priundo;Place de la Foun Priundo 46230 LALBENQUE;46148;1.548159;44.336149;4;FR*S46*E46148*001*2;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.336149,1.548159;46148;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46042*001;CAHORS - Parking bessière;Parking bessière 46000 CAHORS;46042;1.437825;44.452447;8;FR*S46*E46042*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.452447,1.437825;46042;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46106*001;FLOIRAC - La barrière;La barrière 46600 FLOIRAC;46106;1.653363;44.912921;4;FR*S46*E46106*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.912921,1.653363;46106;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46176*001;LIVERNON - Le Colombier;Le Colombier 46320 LIVERNON;46176;1.838432;44.648273;4;FR*S46*E46176*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.648273,1.838432;46176;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46042*002;CAHORS - Allées des soupirs;Allées des soupirs 46000 CAHORS;46042;1.434081071;44.44275819;8;FR*S46*E46042*002*7;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.44275819,1.434081071;46042;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46148*001;LALBENQUE - Place de la Foun Priundo;Place de la Foun Priundo 46230 LALBENQUE;46148;1.548159;44.336149;8;FR*S46*E46148*001*5;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;44.336149,1.548159;46148;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46028*001;BETAILLE - Place publique;Place publique 46110 BETAILLE;46028;1.731682;44.94423;4;FR*S46*E46028*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.94423,1.731682;46028;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46106*001;FLOIRAC - La barrière;La barrière 46600 FLOIRAC;46106;1.653363;44.912921;4;FR*S46*E46106*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.912921,1.653363;46106;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46015*001;BAGNAC SUR CELE - Parking de la Planquette;Parking de la Planquette 46270 BAGNAC SUR CELE;46015;2.158341;44.667943;4;FR*S46*E46015*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.667943,2.158341;46015;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46102*001;FIGEAC - Parking Jean Jaurès;Parking Jean Jaurès 46100 FIGEAC;46102;2.029835;44.606428;8;FR*S46*E46102*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.606428,2.029835;46102;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46228*001;PRUDHOMAT - Place Bonneviole;Place Bonneviole 46130 PRUDHOMAT;46228;1.811558;44.899445;4;FR*S46*E46228*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.899445,1.811558;46228;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46128*001;GRAMAT - Place de la république;Place de la république 46090 GRAMAT;46128;1.725735;44.779558;4;FR*S46*E46128*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.779558,1.725735;46128;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46063*001;CASTELNAU MONTRATIER - Place du grand foirail;Place du grand foirail 46170 CASTELNAU MONTRATIER;46063;1.351797;44.268883;4;FR*S46*E46063*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.268883,1.351797;46063;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46144*001;LACAVE - Place de l'église;Place de l'église 46200 LACAVE;46144;1.557049;44.844997;4;FR*S46*E46144*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.844997,1.557049;46144;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46251*001;SAINT CERE - Place de la république;Place de la république 46400 SAINT CERE;46251;1.893346;44.858348;4;FR*S46*E46251*001*3;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.858348,1.893346;46251;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46138*001;COEUR DE CAUSSE - Place de la Mairie;Place de la Mairie 46240 COEUR DE CAUSSE;46138;1.568414;44.648135;4;FR*S46*E46138*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.648135,1.568414;46138;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46184*001;MARMINIAC - Place du Foirail;Place du Foirail 46250 MARMINIAC;46184;1.194853;44.665432;4;FR*S46*E46184*001*2;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.665432,1.194853;46184;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46055*001;CAPDENAC LE HAUT - Parking des jardins;Parking des jardins 46100 CAPDENAC LE HAUT;46055;2.07055;44.582002;8;FR*S46*E46055*001*7;36;COMBO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.582002,2.07055;46055;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46138*001;COEUR DE CAUSSE - Place de la Mairie;Place de la Mairie 46240 COEUR DE CAUSSE;46138;1.568414;44.648135;4;FR*S46*E46138*001*2;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.648135,1.568414;46138;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46042*002;CAHORS - Allées des soupirs;Allées des soupirs 46000 CAHORS;46042;1.434081071;44.44275819;8;FR*S46*E46042*002*5;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.44275819,1.434081071;46042;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46176*001;LIVERNON - Le Colombier;Le Colombier 46320 LIVERNON;46176;1.838432;44.648273;4;FR*S46*E46176*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.648273,1.838432;46176;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46177*001;LOUBRESSAC - Bourg Loubressac;Bourg Loubressac 46130 LOUBRESSAC;46177;1.803524;44.870922;2;FR*S46*E46177*001*2;18;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.870922,1.803524;46177;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46055*001;CAPDENAC LE HAUT - Parking des jardins;Parking des jardins 46100 CAPDENAC LE HAUT;46055;2.07055;44.582002;8;FR*S46*E46055*001*5;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.582002,2.07055;46055;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46185*001;MARTEL - La Fontanelle;La Fontanelle 46600 MARTEL;46185;1.6067554;44.935797;8;FR*S46*E46185*001*5;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.935797,1.6067554;46185;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46309*001;SOUILLAC - Pierre Bourthoumieux;Pierre Bourthoumieux 46200 SOUILLAC;46309;1.479855;44.89512;8;FR*S46*E46309*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.89512,1.479855;46309;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46088*001;DOUELLE - Place de l'Ecole;Place de l'Ecole 46140 DOUELLE;46088;1.360488;44.471189;4;FR*S46*E46088*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;44.471189,1.360488;46088;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46231*001;PUY L'EVEQUE - Rue de Dunant;Rue de Dunant 46700 PUY L'EVEQUE;46231;1.135491;44.505606;8;FR*S46*E46231*001*6;36;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.505606,1.135491;46231;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46148*001;LALBENQUE - Place de la Foun Priundo;Place de la Foun Priundo 46230 LALBENQUE;46148;1.548159;44.336149;4;FR*S46*E46148*001*4;4;EF;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;44.336149,1.548159;46148;Occitanie
FDEL 46;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S46*P46088*001;DOUELLE - Place de l'Ecole;Place de l'Ecole 46140 DOUELLE;46088;1.360488;44.471189;4;FR*S46*E46088*001*1;36;T2;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;44.471189,1.360488;46088;Occitanie
FONTANÈS;SIEL42;MOBILOIRE;FRS42P42096A1;Parking rue fontanesium;Chemin du cadran solaire;42096;4.437454;45.547949;2;FRS42P42096A11;22;E/F-T2;Payant depuis le 01/07/2018;24/24 - 7/7;En service;18/12/2018;https://www.data.gouv.fr/fr/datasets/reseau-mobiloire-irve-publique-du-departement-de-la-loire/#resource-7df42cc7-2c9c-4e16-b15c-36ce05833c24;45.547949,4.437454;42096;Auvergne-Rhône-Alpes
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34329*002;VENDRES - Rue De Vienne;Rue De Vienne 34350 VENDRES RUE DE VIENNE;34329;3.217977778;43.2950917;4;FR*S34*E34329*002*2;50;CHADEMO;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.2950917,3.217977778;34329;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34224*001;PUISSALICON - Avenue De Beziers;Avenue De Beziers 34480 PUISSALICON;34224;3.233993053;43.45797341;2;FR*S34*E34224*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.45797341,3.233993053;34224;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34032*002;BEZIERS J JAURES - Boulevard Jean Jaurès (Parking);Boulevard Jean Jaurès (Parking) 34500 BEZIERS;34032;3.216413889;43.3408889;2;FR*S34*E34032*002*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.3408889,3.216413889;34032;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34296*001;SAUSSINES - Parking Ecole (Boulodrome);Parking Ecole (Boulodrome) 34160 SAUSSINES;34296;4.056488889;43.7623056;2;FR*S34*E34296*001*1;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;25/02/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-7a7abd8c-c1df-46ba-b2c7-56428d45f89b;43.7623056,4.056488889;34296;Occitanie
Herault Energies 34;BOUYGUES ENERGIES ET SERVICES;Révéo;FR*S34*P34010*001;ANIANE - Place Etienne Sanier (Parking Salle Des Fêtes);Place Etienne Sanier (Parking Salle Des Fêtes) 34150 ANIANE;34010;3.584261111;43.6859167;2;FR*S34*E34010*001*2;22;EF - T2 - T3;Payant;24h/24 et 7j/7;Recharge par badge et avec une application smartphone;24/01/2019;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reveo-1/#resource-42bd8111-0eb4-4624-baeb-d7d9f7af6ea7;43.6859167,3.584261111;34010;Occitanie
